invoice,net_amount,qty,item_code
IDS-2025-02-49-02968,17027,3,SA913-1
IDS-2025-02-49-03274,17027,3,SA913-1
IDS-2025-04-70-00206,17027,3,SA913-1
IDS-2025-04-89-00635,17027,3,SA913-1
IDS-2025-04-89-00796,17027,3,SA913-1
IDS-2025-04-89-00894,17027,3,SA913-1
IDS-2025-07-120-01053,17027,3,SA913-1
IDS-2025-07-50-01071,17027,3,SA913-1
IDS-2026-01-176-00331,17027,3,SA913-1
IDS-2026-01-176-00728,17027,3,SA913-1
IDS-2026-01-176-01004,17027,3,SA913-1
IDS-2026-01-176-01268,17027,3,SA913-1
IDS-2026-01-176-01424,17027,3,SA913-1
IDS-2026-01-176-01472,17027,3,SA913-1
IDS-2026-01-176-01668,17027,3,SA913-1
IDS-2026-01-176-01699,17027,3,SA913-1
IDS-2026-01-176-02054,17027,3,SA913-1
IDS-2026-01-220-00540,17027,3,SA913-1
IDS-2026-01-220-00952,17027,3,SA913-1
IDS-2026-01-220-01138,17027,3,SA913-1
IDS-2026-01-220-01219,17027,3,SA913-1
IDS-2026-01-220-01349,17027,3,SA913-1
IDS-2026-01-220-01639,17027,3,SA913-1
IDS-2026-01-220-01645,17027,3,SA913-1
IDS-2026-01-56-00168,17027,3,SA913-1
IDS-2026-01-56-01735,17027,3,SA913-1
IDS-2026-01-56-02153,17027,3,SA913-1
IDS-2026-01-56-03363,17027,3,SA913-1
IDS-2026-01-56-03909,17027,3,SA913-1
IDS-2026-01-56-04685,17027,3,SA913-1
IDS-2026-01-56-05506,17027,3,SA913-1
IDS-2026-01-56-05518,17027,3,SA913-1
IDS-2026-01-56-06729,17027,3,SA913-1
IDS-2026-01-56-07061,17027,3,SA913-1
IDS-2026-01-56-07289,17027,3,SA913-1
IDS-2026-01-56-07787,17027,3,SA913-1
IDS-2026-01-56-07932,17027,3,SA913-1
IDS-2026-01-56-08712,17027,3,SA913-1
IDS-2026-01-56-09066,17027,3,SA913-1
IDS-2026-01-57-00049,17027,3,SA913-1
IDS-2026-01-57-01030,17027,3,SA913-1
IDS-2026-01-57-01178,17027,3,SA913-1
IDS-2026-01-57-01250,17027,3,SA913-1
IDS-2026-01-57-01887,17027,3,SA913-1
IDS-2026-01-57-02090,17027,3,SA913-1
IDS-2026-01-57-02816,17027,3,SA913-1
IDS-2026-01-57-02952,17027,3,SA913-1
IDS-2026-01-57-03124,17027,3,SA913-1
IDS-2026-01-57-03450,17027,3,SA913-1
IDS-2026-01-57-04735,17027,3,SA913-1
IDS-2026-01-57-04808,17027,3,SA913-1
IDS-2026-01-57-05077,17027,3,SA913-1
IDS-2026-01-57-05092,17027,3,SA913-1
IDS-2026-01-57-06243,17027,3,SA913-1
IDS-2026-01-57-06508,17027,3,SA913-1
IDS-2026-01-57-07419,17027,3,SA913-1
IDS-2026-01-58-00750,17027,3,SA913-1
IDS-2026-01-58-01212,17027,3,SA913-1
IDS-2026-01-58-01526,17027,3,SA913-1
IDS-2026-01-58-02317,17027,3,SA913-1
IDS-2026-01-58-02466,17027,3,SA913-1
IDS-2026-01-58-02671,17027,3,SA913-1
IDS-2026-01-58-03234,17027,3,SA913-1
IDS-2026-01-58-04192,17027,3,SA913-1
IDS-2026-01-58-04487,17027,3,SA913-1
IDS-2026-01-60-00220,17027,3,SA913-1
IDS-2026-01-60-00258,17027,3,SA913-1
IDS-2026-01-60-01304,17027,3,SA913-1
IDS-2026-01-60-01996,17027,3,SA913-1
IDS-2026-01-60-02677,17027,3,SA913-1
IDS-2026-01-60-02885,17027,3,SA913-1
IDS-2026-01-60-03887,17027,3,SA913-1
IDS-2026-01-60-03888,17027,3,SA913-1
IDS-2026-01-60-04332,17027,3,SA913-1
IDS-2026-01-60-04347,17027,3,SA913-1
IDS-2026-01-60-04855,17027,3,SA913-1
IDS-2026-01-60-05103,17027,3,SA913-1
IDS-2026-01-60-05229,17027,3,SA913-1
IDS-2026-01-60-06168,17027,3,SA913-1
IDS-2026-01-60-06175,17027,3,SA913-1
IDS-2026-01-60-06807,17027,3,SA913-1
IDS-2026-01-60-07126,17027,3,SA913-1
IDS-2026-01-60-07816,17027,3,SA913-1
IDS-2026-01-60-07999,17027,3,SA913-1
IDS-2026-01-60-08010,17027,3,SA913-1
IDS-2026-01-69-00499,17027,3,SA913-1
IDS-2026-02-171-00454,17027,3,SA913-1
IDS-2026-02-171-00579,17027,3,SA913-1
IDS-2026-02-171-00934,17027,3,SA913-1
IDS-2026-02-171-01500,17027,3,SA913-1
IDS-2026-02-171-02170,17027,3,SA913-1
IDS-2026-02-171-02290,17027,3,SA913-1
IDS-2026-02-171-02306,17027,3,SA913-1
IDS-2026-02-171-03431,17027,3,SA913-1
IDS-2026-02-210-00292,17027,3,SA913-1
IDS-2026-02-210-00718,17027,3,SA913-1
IDS-2026-02-210-00897,17027,3,SA913-1
IDS-2026-02-210-00984,17027,3,SA913-1
IDS-2026-02-210-01308,17027,3,SA913-1
IDS-2026-02-210-01318,17027,3,SA913-1
IDS-2026-02-210-01476,17027,3,SA913-1
IDS-2026-02-210-01575,17027,3,SA913-1
IDS-2026-02-210-01745,17027,3,SA913-1
IDS-2026-02-210-02059,17027,3,SA913-1
IDS-2026-02-210-02474,17027,3,SA913-1
IDS-2026-02-210-02724,17027,3,SA913-1
IDS-2026-02-210-03177,17027,3,SA913-1
IDS-2026-02-29-00175,17027,3,SA913-1
IDS-2026-02-29-00422,17027,3,SA913-1
IDS-2026-02-29-01265,17027,3,SA913-1
IDS-2026-02-49-00051,17027,3,SA913-1
IDS-2026-02-49-00129,17027,3,SA913-1
IDS-2026-02-49-00385,17027,3,SA913-1
IDS-2026-02-49-00511,17027,3,SA913-1
IDS-2026-02-49-00660,17027,3,SA913-1
IDS-2026-02-49-00880,17027,3,SA913-1
IDS-2026-02-49-01732,17027,3,SA913-1
IDS-2026-02-49-01834,17027,3,SA913-1
IDS-2026-02-49-01974,17027,3,SA913-1
IDS-2026-02-49-02084,17027,3,SA913-1
IDS-2026-02-59-02135,17027,3,SA913-1
IDS-2026-02-59-02337,17027,3,SA913-1
IDS-2026-02-59-02674,17027,3,SA913-1
IDS-2026-02-59-03386,17027,3,SA913-1
IDS-2026-02-59-03452,17027,3,SA913-1
IDS-2026-02-59-04037,17027,3,SA913-1
IDS-2026-02-59-05286,17027,3,SA913-1
IDS-2026-02-59-05292,17027,3,SA913-1
IDS-2026-02-59-05462,17027,3,SA913-1
IDS-2026-02-59-05505,17027,3,SA913-1
IDS-2026-02-59-05560,17027,3,SA913-1
IDS-2026-04-112-00051,17027,3,SA913-1
IDS-2026-04-112-00113,17027,3,SA913-1
IDS-2026-04-112-00657,17027,3,SA913-1
IDS-2026-04-112-00779,17027,3,SA913-1
IDS-2026-04-112-00805,17027,3,SA913-1
IDS-2026-04-112-00826,17027,3,SA913-1
IDS-2026-04-112-00903,17027,3,SA913-1
IDS-2026-04-112-01254,17027,3,SA913-1
IDS-2026-04-112-01704,17027,3,SA913-1
IDS-2026-04-37-00038,17027,3,SA913-1
IDS-2026-04-37-00080,17027,3,SA913-1
IDS-2026-04-37-00145,17027,3,SA913-1
IDS-2026-04-37-00372,17027,3,SA913-1
IDS-2026-04-37-00474,17027,3,SA913-1
IDS-2026-04-37-00712,17027,3,SA913-1
IDS-2026-04-37-01116,17027,3,SA913-1
IDS-2026-04-37-01834,17027,3,SA913-1
IDS-2026-04-37-01847,17027,3,SA913-1
IDS-2026-04-37-01913,17027,3,SA913-1
IDS-2026-04-37-02253,17027,3,SA913-1
IDS-2026-04-37-02591,17027,3,SA913-1
IDS-2026-04-38-00003,17027,3,SA913-1
IDS-2026-04-38-00536,17027,3,SA913-1
IDS-2026-04-38-00579,17027,3,SA913-1
IDS-2026-04-38-01143,17027,3,SA913-1
IDS-2026-04-70-00348,17027,3,SA913-1
IDS-2026-04-70-00487,17027,3,SA913-1
IDS-2026-04-70-00525,17027,3,SA913-1
IDS-2026-04-70-00550,17027,3,SA913-1
IDS-2026-04-70-00613,17027,3,SA913-1
IDS-2026-04-70-00649,17027,3,SA913-1
IDS-2026-04-70-00851,17027,3,SA913-1
IDS-2026-04-70-00922,17027,3,SA913-1
IDS-2026-04-70-01027,17027,3,SA913-1
IDS-2026-04-70-01111,17027,3,SA913-1
IDS-2026-04-70-01692,17027,3,SA913-1
IDS-2026-04-89-00836,17027,3,SA913-1
IDS-2026-04-89-00925,17027,3,SA913-1
IDS-2026-04-89-01358,17027,3,SA913-1
IDS-2026-04-89-01488,17027,3,SA913-1
IDS-2026-04-89-02051,17027,3,SA913-1
IDS-2026-04-89-02107,17027,3,SA913-1
IDS-2026-04-89-02349,17027,3,SA913-1
IDS-2026-07-119-01934,17027,3,SA913-1
IDS-2026-07-122-00374,17027,3,SA913-1
IDS-2026-07-122-02043,17027,3,SA913-1
IDS-2026-07-122-03396,17027,3,SA913-1
IDS-2026-07-188-00308,17027,3,SA913-1
IDS-2026-07-188-00375,17027,3,SA913-1
IDS-2026-07-227-00019,17027,3,SA913-1
IDS-2026-07-227-00441,17027,3,SA913-1
IDS-2026-07-227-00481,17027,3,SA913-1
IDS-2026-07-227-00551,17027,3,SA913-1
IDS-2026-07-227-01310,17027,3,SA913-1
IDS-2026-07-227-01358,17027,3,SA913-1
IDS-2026-07-50-00082,17027,3,SA913-1
IDS-2026-07-50-00629,17027,3,SA913-1
IDS-2026-07-50-01308,17027,3,SA913-1
IDS-2026-07-72-00080,17027,3,SA913-1
IDS-2026-07-72-00099,17027,3,SA913-1
IDS-2026-07-72-00934,17027,3,SA913-1
IDS-2026-07-72-01242,17027,3,SA913-1
IDS-2026-07-72-02031,17027,3,SA913-1
IDS-2026-07-72-02901,17027,3,SA913-1
IDS-2026-07-72-03786,17027,3,SA913-1
IDS-2026-07-72-03813,17027,3,SA913-1
IDS-2026-07-72-03860,17027,3,SA913-1
IDS-2026-07-72-04073,17027,3,SA913-1
IDS-2026-07-72-04549,17027,3,SA913-1
IDS-2026-16-107-00321,17027,3,SA913-1
IDS-2026-16-107-00887,17027,3,SA913-1
IDS-2026-16-107-01174,17027,3,SA913-1
IDS-2026-16-107-01748,17027,3,SA913-1
IDS-2026-16-107-01820,17027,3,SA913-1
IDS-2025-01-56-02763,17027,1,SA834-1
IDS-2025-01-56-02783,17027,1,SA834-1
IDS-2025-01-57-02699,17027,1,SA834-1
IDS-2025-01-60-03317,17027,1,SA834-1
IDS-2025-01-69-00895,17027,1,SA834-1
IDS-2025-02-49-02661,17027,1,SA834-1
IDS-2025-07-120-00223,17027,1,SA834-1
IDS-2025-07-73-00953,17027,1,SA834-1
IDS-2026-01-56-06996,17027,1,SA471-1
IDS-2026-01-56-07145,17027,1,SA471-1
IDS-2026-01-57-07430,17027,1,SA471-1
IDS-2026-01-57-08278,17027,1,SA471-1
IDS-2026-01-57-08538,17027,1,SA471-1
IDS-2026-02-59-04787,17027,1,SA471-1
IDS-2026-07-122-04082,17027,1,SA471-1
IDS-2026-07-167-00949,17027,1,SA471-1
IDS-2026-07-188-00856,17027,1,SA471-1
IDS-2025-01-58-02835,17027,1,SA922-1
IDS-2025-01-60-03955,17027,1,SA922-1
IDS-2026-01-57-02667,17027,1,SA922-1
IDS-2025-04-70-00356,17027,3,SA241-1
IDS-2026-01-56-00942,17027,3,SA241-1
IDS-2026-01-69-00682,17027,3,SA241-1
IDS-2026-04-2-00119,17027,3,SA241-1
IDS-2026-01-56-01176,17117,1,SA121-2
IDS-2026-01-57-03843,17117,1,SA121-2
IDS-2026-01-60-03169,17117,1,SA121-2
IDS-2026-02-210-01358,17117,1,SA121-2
IDS-2026-02-210-02330,17117,1,SA121-2
IDS-2026-02-49-00480,17117,1,SA121-2
IDS-2026-02-59-03177,17117,1,SA121-2
IDS-2026-04-112-01816,17117,1,SA121-2
IDS-2026-04-2-00150,17117,1,SA121-2
IDS-2026-04-89-02287,17117,1,SA121-2
IDS-2026-04-89-02587,17117,1,SA121-2
IDS-2026-02-171-01748,17117,5,SA068-1
IDS-2026-02-59-02961,17117,5,SA068-1
IDS-2026-07-72-02722,17117,5,SA068-1
IDS-2026-01-57-07840,17117,5,SA572-1
IDS-2026-02-171-01590,17117,5,SA572-1
IDS-2026-02-49-01612,17117,5,SA572-1
IDS-2025-01-40-00012,17117,1,SA954-1
IDS-2025-01-56-02686,17117,1,SA954-1
IDS-2025-01-60-03328,17117,1,SA954-1
IDS-2025-01-60-04132,17117,1,SA954-1
IDS-2025-02-49-03506,17117,1,SA954-1
IDS-2025-04-89-00757,17117,1,SA954-1
IDS-2025-04-89-00812,17117,1,SA954-1
IDS-2025-07-120-00234,17117,1,SA954-1
IDS-2025-07-120-00564,17117,1,SA954-1
IDS-2025-07-50-00970,17117,1,SA954-1
IDS-2025-07-72-01325,17117,1,SA954-1
IDS-2026-01-176-01347,17117,1,SA954-1
IDS-2026-01-176-01646,17117,1,SA954-1
IDS-2026-01-176-02100,17117,1,SA954-1
IDS-2026-01-56-07220,17117,1,SA954-1
IDS-2026-01-56-07400,17117,1,SA954-1
IDS-2026-01-57-03599,17117,1,SA954-1
IDS-2026-01-57-04879,17117,1,SA954-1
IDS-2026-01-57-05229,17117,1,SA954-1
IDS-2026-01-57-06687,17117,1,SA954-1
IDS-2026-01-57-07772,17117,1,SA954-1
IDS-2026-01-57-08185,17117,1,SA954-1
IDS-2026-01-57-08283,17117,1,SA954-1
IDS-2026-01-58-02335,17117,1,SA954-1
IDS-2026-01-58-02625,17117,1,SA954-1
IDS-2026-01-58-03443,17117,1,SA954-1
IDS-2026-01-58-04393,17117,1,SA954-1
IDS-2026-01-60-03739,17117,1,SA954-1
IDS-2026-01-60-04234,17117,1,SA954-1
IDS-2026-01-60-06529,17117,1,SA954-1
IDS-2026-02-171-01416,17117,1,SA954-1
IDS-2026-02-171-02336,17117,1,SA954-1
IDS-2026-02-171-02581,17117,1,SA954-1
IDS-2026-02-171-02940,17117,1,SA954-1
IDS-2026-02-171-03594,17117,1,SA954-1
IDS-2026-02-210-02339,17117,1,SA954-1
IDS-2026-02-210-03010,17117,1,SA954-1
IDS-2026-02-210-03066,17117,1,SA954-1
IDS-2026-02-59-03116,17117,1,SA954-1
IDS-2026-02-59-03443,17117,1,SA954-1
IDS-2026-02-59-03499,17117,1,SA954-1
IDS-2026-02-59-03499,17117,1,SA954-1
IDS-2026-04-112-01125,17117,1,SA954-1
IDS-2026-04-112-01308,17117,1,SA954-1
IDS-2026-04-112-01663,17117,1,SA954-1
IDS-2026-04-37-01487,17117,1,SA954-1
IDS-2026-04-37-01587,17117,1,SA954-1
IDS-2026-04-37-02299,17117,1,SA954-1
IDS-2026-04-89-02567,17117,1,SA954-1
IDS-2026-07-122-00784,17117,1,SA954-1
IDS-2026-07-122-01930,17117,1,SA954-1
IDS-2026-07-122-02534,17117,1,SA954-1
IDS-2026-07-122-03790,17117,1,SA954-1
IDS-2026-07-122-03814,17117,1,SA954-1
IDS-2026-07-122-04205,17117,1,SA954-1
IDS-2026-07-167-00447,17117,1,SA954-1
IDS-2026-07-167-01038,17117,1,SA954-1
IDS-2026-07-188-00829,17117,1,SA954-1
IDS-2026-07-188-00831,17117,1,SA954-1
IDS-2026-07-227-00855,17117,1,SA954-1
IDS-2026-07-227-00982,17117,1,SA954-1
IDS-2026-07-50-00337,17117,1,SA954-1
IDS-2026-07-50-00578,17117,1,SA954-1
IDS-2026-07-50-01101,17117,1,SA954-1
IDS-2026-07-72-01350,17117,1,SA954-1
IDS-2026-07-72-02784,17117,1,SA954-1
IDS-2026-07-72-03240,17117,1,SA954-1
IDS-2026-07-72-04772,17117,1,SA954-1
IDS-2026-16-107-00735,17117,1,SA954-1
IDS-2026-16-107-01875,17117,1,SA954-1
IDS-2026-02-59-03668,17117,2,SA746-1
IDS-2026-04-37-01905,17117,2,SA746-1
IDS-2025-04-37-01008,17117,1,SA258-1
IDS-2025-04-70-00455,17117,1,SA258-1
IDS-2026-01-129-00018,17117,1,SA258-1
IDS-2026-01-56-01693,17117,1,SA258-1
IDS-2026-01-56-01753,17117,1,SA258-1
IDS-2026-01-56-03661,17117,1,SA258-1
IDS-2026-01-57-01784,17117,1,SA258-1
IDS-2026-01-58-00901,17117,1,SA258-1
IDS-2026-02-171-00799,17117,1,SA258-1
IDS-2026-02-29-01462,17117,1,SA258-1
IDS-2026-02-49-00500,17117,1,SA258-1
IDS-2026-02-59-04776,17117,1,SA258-1
IDS-2026-04-89-01989,17117,1,SA258-1
IDS-2026-07-122-04550,17117,1,SA258-1
IDS-2026-07-167-01065,17117,1,SA258-1
IDS-2026-07-227-00224,17117,1,SA258-1
IDS-2026-01-57-03136,17117,1,SA138-1
IDS-2026-04-38-00106,17117,1,SA138-1
IDS-2026-01-60-08035,17117,1,SA247-1
IDS-2026-02-210-02210,17117,1,SA247-1
IDS-2026-07-72-02206,17117,1,SA247-1
IDS-2025-01-57-03056,17117,1,SA866-1
IDS-2025-01-57-03099,17117,1,SA866-1
IDS-2025-01-57-03181,17117,1,SA866-1
IDS-2025-01-69-02095,17117,1,SA866-1
IDS-2025-02-59-01348,17117,1,SA866-1
IDS-2025-02-59-01751,17117,1,SA866-1
IDS-2025-02-59-01955,17117,1,SA866-1
IDS-2025-04-2-01226,17117,1,SA866-1
IDS-2025-04-89-01293,17117,1,SA866-1
IDS-2025-07-119-00530,17117,1,SA866-1
IDS-2025-07-120-01057,17117,1,SA866-1
IDS-2025-07-50-01378,17117,1,SA866-1
IDS-2026-01-58-01891,17117,1,SA866-1
IDS-2026-07-119-01017,17117,1,SA866-1
IDS-2025-01-58-04261,17117,1,SA930-1
IDS-2025-01-69-01588,17117,1,SA930-1
IDS-2025-04-37-01111,17117,1,SA930-1
IDS-2025-07-108-00511,17117,1,SA930-1
IDS-2026-01-56-04425,17117,1,SA930-1
IDS-2026-01-60-03903,17117,1,SA930-1
IDS-2026-02-210-00010,17117,1,SA930-1
IDS-2026-02-210-00451,17117,1,SA930-1
IDS-2026-02-49-01868,17117,1,SA930-1
IDS-2026-02-59-02819,17117,1,SA930-1
IDS-2026-04-38-00495,17117,1,SA930-1
IDS-2026-07-72-02883,17117,1,SA930-1
IDS-2026-16-107-00505,17117,1,SA930-1
IDS-2025-01-56-03289,17117,1,SA937-2
IDS-2025-01-56-03777,17117,1,SA937-2
IDS-2025-01-56-03985,17117,1,SA937-2
IDS-2025-01-58-03173,17117,1,SA937-2
IDS-2025-02-29-01140,17117,1,SA937-2
IDS-2025-02-49-03484,17117,1,SA937-2
IDS-2025-02-59-01431,17117,1,SA937-2
IDS-2025-02-59-01485,17117,1,SA937-2
IDS-2025-02-59-01586,17117,1,SA937-2
IDS-2025-04-37-01113,17117,1,SA937-2
IDS-2025-04-37-01283,17117,1,SA937-2
IDS-2025-04-89-00927,17117,1,SA937-2
IDS-2025-04-89-01202,17117,1,SA937-2
IDS-2025-07-119-00211,17117,1,SA937-2
IDS-2025-07-119-00564,17117,1,SA937-2
IDS-2026-01-56-03700,17117,1,SA937-2
IDS-2026-01-56-04550,17117,1,SA937-2
IDS-2026-01-58-02709,17117,1,SA937-2
IDS-2026-01-58-03273,17117,1,SA937-2
IDS-2026-02-171-01736,17117,1,SA937-2
IDS-2026-02-49-01823,17117,1,SA937-2
IDS-2026-04-38-00479,17117,1,SA937-2
IDS-2026-04-70-01406,17117,1,SA937-2
IDS-2026-04-89-01231,17117,1,SA937-2
IDS-2026-07-120-01919,17117,1,SA937-2
IDS-2026-07-122-01279,17117,1,SA937-2
IDS-2026-07-122-02385,17117,1,SA937-2
IDS-2026-16-107-00207,17117,1,SA937-2
IDS-2026-16-107-00546,17117,1,SA937-2
IDS-2026-16-107-00696,17117,1,SA937-2
IDS-2026-16-107-00769,17117,1,SA937-2
IDS-2025-01-56-02948,17117,1,SA939-1
IDS-2025-01-56-03011,17117,1,SA939-1
IDS-2025-01-56-03033,17117,1,SA939-1
IDS-2025-01-56-03072,17117,1,SA939-1
IDS-2025-01-57-03230,17117,1,SA939-1
IDS-2025-01-57-03311,17117,1,SA939-1
IDS-2025-01-58-03204,17117,1,SA939-1
IDS-2025-01-58-03301,17117,1,SA939-1
IDS-2025-01-58-04004,17117,1,SA939-1
IDS-2025-01-60-03544,17117,1,SA939-1
IDS-2025-01-69-01179,17117,1,SA939-1
IDS-2025-01-69-01730,17117,1,SA939-1
IDS-2025-01-69-02020,17117,1,SA939-1
IDS-2025-02-49-02863,17117,1,SA939-1
IDS-2025-02-49-03445,17117,1,SA939-1
IDS-2025-02-49-03465,17117,1,SA939-1
IDS-2025-02-59-01554,17117,1,SA939-1
IDS-2025-04-2-01221,17117,1,SA939-1
IDS-2025-04-89-01048,17117,1,SA939-1
IDS-2025-04-89-01269,17117,1,SA939-1
IDS-2025-07-120-00380,17117,1,SA939-1
IDS-2025-07-120-00987,17117,1,SA939-1
IDS-2025-07-120-01087,17117,1,SA939-1
IDS-2025-07-71-00686,17117,1,SA939-1
IDS-2025-07-71-00787,17117,1,SA939-1
IDS-2026-01-176-02145,17117,1,SA939-1
IDS-2026-01-56-03757,17117,1,SA939-1
IDS-2026-01-57-02845,17117,1,SA939-1
IDS-2026-01-57-02862,17117,1,SA939-1
IDS-2026-01-58-03303,17117,1,SA939-1
IDS-2026-01-58-03327,17117,1,SA939-1
IDS-2026-01-60-02665,17117,1,SA939-1
IDS-2026-01-60-02918,17117,1,SA939-1
IDS-2026-01-60-04144,17117,1,SA939-1
IDS-2026-02-171-00912,17117,1,SA939-1
IDS-2026-02-210-00020,17117,1,SA939-1
IDS-2026-02-49-01737,17117,1,SA939-1
IDS-2026-02-59-03093,17117,1,SA939-1
IDS-2026-04-70-01504,17117,1,SA939-1
IDS-2026-04-89-01471,17117,1,SA939-1
IDS-2026-07-122-02199,17117,1,SA939-1
IDS-2026-07-72-02758,17117,1,SA939-1
IDS-2026-16-107-00259,17117,1,SA939-1
IDS-2026-16-107-00294,17117,1,SA939-1
IDS-2026-16-107-00661,17117,1,SA939-1
IDS-2026-02-210-02557,17117,2,SA198-1
IDS-2025-01-58-02963,17117,2,SA218-1
IDS-2025-01-58-03082,17117,2,SA218-1
IDS-2025-01-58-03348,17117,2,SA218-1
IDS-2025-01-60-03747,17117,2,SA218-1
IDS-2025-01-69-00735,17117,2,SA218-1
IDS-2025-01-69-00883,17117,2,SA218-1
IDS-2025-01-69-01252,17117,2,SA218-1
IDS-2025-02-49-03007,17117,2,SA218-1
IDS-2025-02-59-01645,17117,2,SA218-1
IDS-2025-04-70-00072,17117,2,SA218-1
IDS-2025-07-119-00120,17117,2,SA218-1
IDS-2025-07-119-00122,17117,2,SA218-1
IDS-2025-07-120-00668,17117,2,SA218-1
IDS-2025-07-120-00685,17117,2,SA218-1
IDS-2025-07-72-00966,17117,2,SA218-1
IDS-2025-07-72-01032,17117,2,SA218-1
IDS-2026-01-54-00013,17117,2,SA218-1
IDS-2026-01-56-00691,17117,2,SA218-1
IDS-2026-01-56-00731,17117,2,SA218-1
IDS-2026-01-56-01107,17117,2,SA218-1
IDS-2026-01-56-01951,17117,2,SA218-1
IDS-2026-01-57-00739,17117,2,SA218-1
IDS-2026-01-58-01145,17117,2,SA218-1
IDS-2026-01-60-00994,17117,2,SA218-1
IDS-2026-04-112-00276,17117,2,SA218-1
IDS-2026-07-119-01118,17117,2,SA218-1
IDS-2026-07-122-00152,17117,2,SA218-1
IDS-2026-07-122-02006,17117,2,SA218-1
IDS-2026-07-72-00960,17117,2,SA218-1
IDS-2026-01-56-01858,17117,2,SA218-3
IDS-2026-01-56-03371,17117,2,SA218-3
IDS-2026-01-56-03621,17117,2,SA218-3
IDS-2026-01-56-03900,17117,2,SA218-3
IDS-2026-01-56-04409,17117,2,SA218-3
IDS-2026-01-56-04977,17117,2,SA218-3
IDS-2026-01-56-07222,17117,2,SA218-3
IDS-2026-01-57-04236,17117,2,SA218-3
IDS-2026-01-57-04462,17117,2,SA218-3
IDS-2026-01-57-04794,17117,2,SA218-3
IDS-2026-01-57-05504,17117,2,SA218-3
IDS-2026-01-57-05523,17117,2,SA218-3
IDS-2026-01-57-05524,17117,2,SA218-3
IDS-2026-01-58-02219,17117,2,SA218-3
IDS-2026-01-58-02346,17117,2,SA218-3
IDS-2026-01-58-03698,17117,2,SA218-3
IDS-2026-01-58-04673,17117,2,SA218-3
IDS-2026-01-60-01999,17117,2,SA218-3
IDS-2026-01-60-03631,17117,2,SA218-3
IDS-2026-01-60-06229,17117,2,SA218-3
IDS-2026-01-60-06545,17117,2,SA218-3
IDS-2026-02-210-02583,17117,2,SA218-3
IDS-2026-02-29-00395,17117,2,SA218-3
IDS-2026-02-29-00588,17117,2,SA218-3
IDS-2026-02-29-00683,17117,2,SA218-3
IDS-2026-02-29-01316,17117,2,SA218-3
IDS-2026-02-49-02035,17117,2,SA218-3
IDS-2026-02-59-04561,17117,2,SA218-3
IDS-2026-02-59-05212,17117,2,SA218-3
IDS-2026-04-112-00486,17117,2,SA218-3
IDS-2026-04-112-01217,17117,2,SA218-3
IDS-2026-04-89-01578,17117,2,SA218-3
IDS-2026-07-119-01879,17117,2,SA218-3
IDS-2026-07-120-00993,17117,2,SA218-3
IDS-2026-07-120-02016,17117,2,SA218-3
IDS-2026-07-122-01354,17117,2,SA218-3
IDS-2026-07-122-03926,17117,2,SA218-3
IDS-2026-07-167-00049,17117,2,SA218-3
IDS-2026-07-188-00284,17117,2,SA218-3
IDS-2026-07-188-00609,17117,2,SA218-3
IDS-2026-07-50-01009,17117,2,SA218-3
IDS-2026-07-72-02487,17117,2,SA218-3
IDS-2026-07-72-03363,17117,2,SA218-3
IDS-2026-07-72-03618,17117,2,SA218-3
IDS-2026-01-57-05483,17117,1,SA260-1
IDS-2025-01-56-02527,17117,2,SA499-1
IDS-2025-01-56-03224,17117,2,SA499-1
IDS-2025-01-57-02528,17117,2,SA499-1
IDS-2025-01-57-03018,17117,2,SA499-1
IDS-2025-01-57-03184,17117,2,SA499-1
IDS-2025-01-57-03308,17117,2,SA499-1
IDS-2025-01-57-03696,17117,2,SA499-1
IDS-2025-01-58-03940,17117,2,SA499-1
IDS-2025-01-60-03178,17117,2,SA499-1
IDS-2025-01-60-03877,17117,2,SA499-1
IDS-2025-01-60-04423,17117,2,SA499-1
IDS-2025-01-69-00943,17117,2,SA499-1
IDS-2025-01-69-01829,17117,2,SA499-1
IDS-2025-02-49-02254,17117,2,SA499-1
IDS-2025-07-119-00176,17117,2,SA499-1
IDS-2026-01-176-00497,17117,2,SA499-1
IDS-2026-01-176-02115,17117,2,SA499-1
IDS-2026-01-220-00106,17117,2,SA499-1
IDS-2026-01-220-01109,17117,2,SA499-1
IDS-2026-01-220-01427,17117,2,SA499-1
IDS-2026-01-220-01598,17117,2,SA499-1
IDS-2026-01-56-00191,17117,2,SA499-1
IDS-2026-01-56-00999,17117,2,SA499-1
IDS-2026-01-56-01546,17117,2,SA499-1
IDS-2026-01-56-01828,17117,2,SA499-1
IDS-2026-01-56-02259,17117,2,SA499-1
IDS-2026-01-56-02556,17117,2,SA499-1
IDS-2026-01-56-02785,17117,2,SA499-1
IDS-2026-01-56-04133,17117,2,SA499-1
IDS-2026-01-56-05613,17117,2,SA499-1
IDS-2026-01-56-06190,17117,2,SA499-1
IDS-2026-01-56-06869,17117,2,SA499-1
IDS-2026-01-56-07326,17117,2,SA499-1
IDS-2026-01-57-00018,17117,2,SA499-1
IDS-2026-01-57-00034,17117,2,SA499-1
IDS-2026-01-57-02296,17117,2,SA499-1
IDS-2026-01-57-04901,17117,2,SA499-1
IDS-2026-01-57-05652,17117,2,SA499-1
IDS-2026-01-57-06028,17117,2,SA499-1
IDS-2026-01-58-00328,17117,2,SA499-1
IDS-2026-01-58-00475,17117,2,SA499-1
IDS-2026-01-58-02205,17117,2,SA499-1
